date,production
1947-05-01,-0.025399999999999423
1947-06-01,0.0
1947-07-01,0.0
1947-08-01,0.1780999999999997
1947-09-01,0.12729999999999997
1947-10-01,0.02540000000000031
1947-11-01,0.07639999999999958
1947-12-01,0.3308
1948-01-01,0.3562000000000003
1948-02-01,-0.1780999999999997
1948-03-01,0.025399999999999423
1948-04-01,-0.15259999999999962
1948-05-01,-0.15270000000000028
1948-06-01,0.05090000000000039
1948-07-01,0.0508999999999995
1948-08-01,0.1781000000000006
1948-09-01,0.1271999999999993
1948-10-01,0.07640000000000047
1948-11-01,0.10179999999999989
1948-12-01,0.3052999999999999
1949-01-01,0.17820000000000036
1949-02-01,-0.17820000000000036
1949-03-01,-0.10179999999999989
1949-04-01,-0.1780999999999997
1949-05-01,-0.15270000000000028
1949-06-01,0.05090000000000039
1949-07-01,0.10179999999999989
1949-08-01,0.1780999999999997
1949-09-01,0.07640000000000047
1949-10-01,-0.05090000000000039
1949-11-01,0.20359999999999978
1949-12-01,0.4580000000000002
1950-01-01,0.40719999999999956
1950-02-01,-0.20359999999999978
1950-03-01,0.05090000000000039
1950-04-01,-0.10180000000000078
1950-05-01,-0.025399999999999423
1950-06-01,0.07629999999999981
1950-07-01,0.025500000000000966
1950-08-01,0.20350000000000001
1950-09-01,0.12729999999999997
1950-10-01,0.1526999999999994
1950-11-01,0.1272000000000002
1950-12-01,0.3308
1951-01-01,0.5597999999999992
1951-02-01,-0.15259999999999962
1951-03-01,0.0
1951-04-01,-0.02549999999999919
1951-05-01,-0.20360000000000156
1951-06-01,0.12730000000000175
1951-07-01,0.05089999999999861
1951-08-01,0.22900000000000098
1951-09-01,0.101799999999999
1951-10-01,-0.07639999999999958
1951-11-01,0.20359999999999978
1951-12-01,0.30540000000000056
1952-01-01,0.5343999999999998
1952-02-01,-0.25450000000000017
1952-03-01,-0.07629999999999981
1952-04-01,-0.2798999999999996
1952-05-01,-0.20359999999999978
1952-06-01,0.07629999999999981
1952-07-01,0.17820000000000036
1952-08-01,0.3561999999999994
1952-09-01,0.20359999999999978
1952-10-01,-0.02549999999999919
1952-11-01,0.101799999999999
1952-12-01,0.40719999999999956
1953-01-01,0.4070999999999998
1953-02-01,-0.3816999999999986
1953-03-01,0.07639999999999958
1953-04-01,-0.07639999999999958
1953-05-01,-0.1526000000000014
1953-06-01,0.1526000000000014
1953-07-01,0.17819999999999858
1953-08-01,0.1781000000000006
1953-09-01,0.0
1953-10-01,-0.101799999999999
1953-11-01,-0.07630000000000159
1953-12-01,0.40710000000000157
1954-01-01,0.6870999999999992
1954-02-01,-0.3562999999999992
1954-03-01,-0.05080000000000062
1954-04-01,-0.1526999999999994
1954-05-01,-0.25450000000000017
1954-06-01,0.20359999999999978
1954-07-01,0.3308
1954-08-01,0.3308
1954-09-01,0.05090000000000039
1954-10-01,-0.10180000000000078
1954-11-01,0.05090000000000039
1954-12-01,0.6616
1955-01-01,0.40719999999999956
1955-02-01,-0.05090000000000039
1955-03-01,0.0
1955-04-01,-0.1526999999999994
1955-05-01,-0.2798999999999996
1955-06-01,0.1272000000000002
1955-07-01,0.3562999999999992
1955-08-01,0.7125000000000004
1955-09-01,0.101799999999999
1955-10-01,-0.2798999999999996
1955-11-01,0.07629999999999981
1955-12-01,0.7634000000000007
1956-01-01,0.5599000000000007
1956-02-01,-0.20360000000000156
1956-03-01,-0.1526999999999994
1956-04-01,-0.20359999999999978
1956-05-01,-0.15259999999999962
1956-06-01,0.101799999999999
1956-07-01,0.22900000000000098
1956-08-01,0.3817000000000004
1956-09-01,-0.10180000000000078
1956-10-01,-0.2798999999999996
1956-11-01,0.0
1956-12-01,0.7125000000000004
1957-01-01,0.7379999999999995
1957-02-01,-0.2289999999999992
1957-03-01,-0.22910000000000252
1957-04-01,-0.2798999999999978
1957-05-01,-0.27990000000000137
1957-06-01,0.20360000000000156
1957-07-01,0.6616
1957-08-01,0.534399999999998
1957-09-01,-0.25450000000000017
1957-10-01,-0.4834999999999994
1957-11-01,0.050900000000002166
1957-12-01,0.6361999999999988
1958-01-01,0.6107000000000014
1958-02-01,-0.30530000000000257
1958-03-01,-0.2289999999999992
1958-04-01,-0.6108000000000011
1958-05-01,-0.3308
1958-06-01,0.43260000000000076
1958-07-01,0.4834999999999994
1958-08-01,0.7125000000000021
1958-09-01,0.05089999999999861
1958-10-01,-0.5597999999999992
1958-11-01,-0.07639999999999958
1958-12-01,0.9415999999999976
1959-01-01,0.9924
1959-02-01,-0.3308
1959-03-01,-0.10179999999999723
1959-04-01,-0.45800000000000196
1959-05-01,-0.1272999999999982
1959-06-01,0.5853000000000002
1959-07-01,0.5090000000000003
1959-08-01,0.4070999999999998
1959-09-01,0.203599999999998
1959-10-01,-0.9161000000000001
1959-11-01,-0.05089999999999861
1959-12-01,1.1196999999999981
1960-01-01,0.8652000000000015
1960-02-01,-0.3053999999999988
1960-03-01,0.10179999999999723
1960-04-01,-0.7124999999999986
1960-05-01,-0.6107000000000014
1960-06-01,0.5089000000000006
1960-07-01,0.5090000000000003
1960-08-01,0.8142999999999994
1960-09-01,0.0254000000000012
1960-10-01,-1.017900000000001
1960-11-01,-0.2289999999999992
1960-12-01,0.7634000000000007
1961-01-01,1.0178999999999974
1961-02-01,-0.4579999999999984
1961-03-01,-0.3053999999999988
1961-04-01,-0.35630000000000095
1961-05-01,0.0
1961-06-01,0.4580999999999982
1961-07-01,0.5089000000000006
1961-08-01,1.0434000000000019
1961-09-01,0.12719999999999843
1961-10-01,-0.9161000000000001
1961-11-01,-0.3308
1961-12-01,0.9161000000000001
1962-01-01,1.3742000000000019
1962-02-01,-0.6362000000000023
1962-03-01,-0.1526999999999994
1962-04-01,-0.865199999999998
1962-05-01,-0.10180000000000078
1962-06-01,0.7634000000000007
1962-07-01,0.7125999999999983
1962-08-01,0.6616
1962-09-01,0.0
1962-10-01,-1.017900000000001
1962-11-01,-0.1526999999999994
1962-12-01,0.8906999999999989
1963-01-01,1.4250000000000007
1963-02-01,-0.3053999999999988
1963-03-01,-0.4834999999999994
1963-04-01,-0.9415000000000013
1963-05-01,0.0
1963-06-01,0.7889000000000017
1963-07-01,1.1196999999999981
1963-08-01,0.8397000000000006
1963-09-01,-0.3816999999999986
1963-10-01,-1.348700000000001
1963-11-01,-0.3053999999999988
1963-12-01,1.221499999999999
1964-01-01,1.7049999999999983
1964-02-01,-0.8398000000000003
1964-03-01,-0.07629999999999981
1964-04-01,-0.4325999999999972
1964-05-01,-0.20360000000000156
1964-06-01,0.8652000000000015
1964-07-01,1.7303999999999995
1964-08-01,0.7888999999999982
1964-09-01,-0.6361999999999988
1964-10-01,-1.5014000000000003
1964-11-01,-0.6107000000000014
1964-12-01,1.5014000000000003
1965-01-01,1.119600000000002
1965-02-01,-0.6616
1965-03-01,0.05089999999999861
1965-04-01,-0.6616
1965-05-01,-0.4834999999999994
1965-06-01,0.9924
1965-07-01,1.2977999999999987
1965-08-01,1.017900000000001
1965-09-01,-0.15259999999999962
1965-10-01,-1.5014000000000003
1965-11-01,-0.7888999999999982
1965-12-01,1.4504999999999981
1966-01-01,1.221499999999999
1966-02-01,-0.05089999999999861
1966-03-01,-0.43260000000000076
1966-04-01,-0.9669999999999987
1966-05-01,-0.22909999999999897
1966-06-01,1.145199999999999
1966-07-01,2.6209999999999987
1966-08-01,0.9924999999999997
1966-09-01,-1.0178999999999974
1966-10-01,-2.0867000000000004
1966-11-01,-0.4070999999999998
1966-12-01,1.3995999999999995
1967-01-01,1.7648999999999972
1967-02-01,-0.5670999999999964
1967-03-01,-1.0371999999999986
1967-04-01,-0.2535000000000025
1967-05-01,-1.0577000000000005
1967-06-01,1.3597999999999963
1967-07-01,1.0707000000000022
1967-08-01,0.38230000000000075
1967-09-01,-1.0182999999999964
1967-10-01,-0.06490000000000151
1967-11-01,0.5128999999999948
1967-12-01,2.0028000000000006
1968-01-01,1.3186000000000035
1968-02-01,-0.9095999999999975
1968-03-01,-0.289200000000001
1968-04-01,-1.6241000000000057
1968-05-01,-0.3754999999999953
1968-06-01,2.1276999999999973
1968-07-01,0.6432000000000002
1968-08-01,1.3038999999999987
1968-09-01,-0.8300999999999945
1968-10-01,-1.749600000000001
1968-11-01,0.6293000000000006
1968-12-01,2.5810999999999993
1969-01-01,1.4020999999999972
1969-02-01,-0.41629999999999967
1969-03-01,-0.7220000000000013
1969-04-01,-1.8271999999999977
1969-05-01,-0.7948000000000022
1969-06-01,2.5801000000000016
1969-07-01,1.8699999999999974
1969-08-01,1.3432999999999993
1969-09-01,-1.8123999999999967
1969-10-01,-1.6278000000000006
1969-11-01,1.0275999999999996
1969-12-01,1.4014000000000024
1970-01-01,1.8566999999999965
1970-02-01,-0.5212000000000003
1970-03-01,-0.9221999999999966
1970-04-01,-1.4021000000000043
1970-05-01,-0.26209999999999667
1970-06-01,1.2338999999999984
1970-07-01,2.007800000000003
1970-08-01,1.5670999999999964
1970-09-01,-1.1950000000000003
1970-10-01,-3.0083999999999946
1970-11-01,0.3859999999999957
1970-12-01,1.155700000000003
1971-01-01,2.7974999999999994
1971-02-01,-0.5733999999999995
1971-03-01,-1.5906999999999982
1971-04-01,-1.3115000000000023
1971-05-01,-0.5850000000000009
1971-06-01,2.678699999999999
1971-07-01,1.6142000000000039
1971-08-01,0.9077999999999946
1971-09-01,-0.5950999999999951
1971-10-01,-1.5320999999999998
1971-11-01,0.052499999999994884
1971-12-01,1.5785000000000053
1972-01-01,3.1855999999999938
1972-02-01,1.1622000000000057
1972-03-01,-2.1445000000000007
1972-04-01,-3.279600000000002
1972-05-01,-2.370600000000003
1972-06-01,1.6899000000000015
1972-07-01,1.5512000000000015
1972-08-01,2.554000000000002
1972-09-01,-1.1426000000000016
1972-10-01,-2.109099999999998
1972-11-01,2.472200000000001
1972-12-01,4.9036999999999935
1973-01-01,3.7020000000000053
1973-02-01,-1.907900000000005
1973-03-01,-3.4350999999999985
1973-04-01,-3.6357
1973-05-01,-1.862099999999998
1973-06-01,2.4923
1973-07-01,1.8301999999999978
1973-08-01,1.7475999999999985
1973-09-01,-0.9932999999999979
1973-10-01,-2.9583000000000013
1973-11-01,0.7914999999999992
1973-12-01,1.8852000000000046
1974-01-01,3.964100000000002
1974-02-01,-2.132400000000004
1974-03-01,-1.8301000000000016
1974-04-01,-2.9221999999999966
1974-05-01,-1.394600000000004
1974-06-01,1.6673000000000044
1974-07-01,3.5430999999999955
1974-08-01,1.0161000000000016
1974-09-01,-3.016999999999996
1974-10-01,-1.5337999999999994
1974-11-01,0.6248999999999967
1974-12-01,5.108699999999999
1975-01-01,2.7197999999999993
1975-02-01,-1.268099999999997
1975-03-01,-2.238100000000003
1975-04-01,-2.760799999999996
1975-05-01,-3.181899999999999
1975-06-01,1.2512999999999934
1975-07-01,3.1011000000000024
1975-08-01,1.7075999999999993
1975-09-01,-2.7843000000000018
1975-10-01,-2.644299999999994
1975-11-01,1.034799999999997
1975-12-01,6.514200000000002
1976-01-01,6.1083
1976-02-01,-3.6234000000000037
1976-03-01,-3.9551000000000016
1976-04-01,-4.1373999999999995
1976-05-01,-2.0068999999999946
1976-06-01,2.5290999999999997
1976-07-01,2.7319999999999993
1976-08-01,1.3367999999999967
1976-09-01,-2.243699999999997
1976-10-01,-1.9346999999999994
1976-11-01,4.0589999999999975
1976-12-01,7.449800000000003
1977-01-01,5.206800000000001
1977-02-01,-4.680100000000003
1977-03-01,-6.2727
1977-04-01,-4.4091999999999985
1977-05-01,-1.1773000000000025
1977-06-01,2.9536000000000016
1977-07-01,3.393900000000002
1977-08-01,0.16639999999999588
1977-09-01,-2.6631
1977-10-01,-2.4461000000000013
1977-11-01,1.1387
1977-12-01,7.571100000000001
1978-01-01,5.7960000000000065
1978-02-01,-0.9900000000000091
1978-03-01,-5.645299999999999
1978-04-01,-7.209199999999996
1978-05-01,-1.4012000000000029
1978-06-01,3.1591000000000022
1978-07-01,2.2828000000000017
1978-08-01,1.9676999999999936
1978-09-01,-2.417099999999998
1978-10-01,-2.8173999999999992
1978-11-01,1.8271000000000015
1978-12-01,6.603299999999997
1979-01-01,7.8311999999999955
1979-02-01,-0.5775999999999897
1979-03-01,-6.646400000000007
1979-04-01,-6.010599999999997
1979-05-01,-3.809600000000003
1979-06-01,1.8150000000000048
1979-07-01,2.1616
1979-08-01,2.1728999999999985
1979-09-01,-3.3644000000000034
1979-10-01,-1.4542999999999964
1979-11-01,1.8615999999999957
1979-12-01,5.360500000000002
1980-01-01,5.214500000000001
1980-02-01,-0.5998000000000019
1980-03-01,-3.8333000000000013
1980-04-01,-7.653199999999998
1980-05-01,-3.2626999999999953
1980-06-01,2.5882999999999967
1980-07-01,6.0075
1980-08-01,1.856900000000003
1980-09-01,-2.6326000000000036
1980-10-01,-2.9298
1980-11-01,1.6724999999999994
1980-12-01,6.875399999999999
1981-01-01,5.743100000000005
1981-02-01,-5.553100000000001
1981-03-01,-3.4787000000000035
1981-04-01,-5.869
1981-05-01,-1.8678999999999988
1981-06-01,4.179699999999997
1981-07-01,4.068800000000003
1981-08-01,0.028199999999998226
1981-09-01,-4.213799999999999
1981-10-01,-1.6636000000000024
1981-11-01,1.0252000000000052
1981-12-01,7.5944999999999965
1982-01-01,7.1299999999999955
1982-02-01,-6.304299999999998
1982-03-01,-4.4295999999999935
1982-04-01,-5.582300000000004
1982-05-01,-4.187800000000003
1982-06-01,2.8063000000000002
1982-07-01,3.878300000000003
1982-08-01,0.5405000000000015
1982-09-01,-3.1447000000000003
1982-10-01,-2.2635000000000005
1982-11-01,2.328099999999999
1982-12-01,4.630600000000001
1983-01-01,7.088899999999995
1983-02-01,-6.699199999999998
1983-03-01,-1.8203999999999994
1983-04-01,-4.2774
1983-05-01,-3.7441999999999993
1983-06-01,2.5016999999999996
1983-07-01,6.128100000000003
1983-08-01,3.6019000000000005
1983-09-01,-3.723700000000001
1983-10-01,-3.972200000000001
1983-11-01,1.9923999999999964
1983-12-01,9.685300000000005
1984-01-01,7.524500000000003
1984-02-01,-6.909500000000008
1984-03-01,-2.9298999999999964
1984-04-01,-5.742899999999999
1984-05-01,-2.265900000000002
1984-06-01,2.735999999999997
1984-07-01,2.709000000000003
1984-08-01,1.6569999999999965
1984-09-01,-4.213000000000001
1984-10-01,-3.3111999999999995
1984-11-01,2.4095000000000013
1984-12-01,6.089500000000001
1985-01-01,9.191700000000004
1985-02-01,-1.8050000000000068
1985-03-01,-8.108399999999996
1985-04-01,-4.931200000000004
1985-05-01,-2.1314999999999955
1985-06-01,2.7346000000000004
1985-07-01,4.468599999999995
1985-08-01,0.6234999999999999
1985-09-01,-2.6018999999999934
1985-10-01,-4.2313000000000045
1985-11-01,1.6580999999999975
1985-12-01,10.576799999999999
1986-01-01,4.550899999999999
1986-02-01,-5.252299999999991
1986-03-01,-5.685200000000002
1986-04-01,-5.123100000000001
1986-05-01,-1.2130999999999972
1986-06-01,4.012699999999995
1986-07-01,5.7864
1986-08-01,-1.2438999999999965
1986-09-01,-3.4189000000000007
1986-10-01,-3.424500000000002
1986-11-01,1.771799999999999
1986-12-01,8.701800000000006
1987-01-01,5.602099999999993
1987-02-01,-3.7069999999999936
1987-03-01,-4.390799999999999
1987-04-01,-5.392000000000003
1987-05-01,-1.2790000000000035
1987-06-01,4.935200000000002
1987-07-01,4.919000000000004
1987-08-01,1.1906999999999925
1987-09-01,-5.849499999999999
1987-10-01,-3.702300000000001
1987-11-01,2.050600000000003
1987-12-01,8.023499999999999
1988-01-01,9.176900000000003
1988-02-01,-3.664600000000007
1988-03-01,-5.779899999999998
1988-04-01,-6.965399999999995
1988-05-01,-1.8192000000000021
1988-06-01,5.6113
1988-07-01,5.805499999999995
1988-08-01,2.738800000000012
1988-09-01,-8.102800000000002
1988-10-01,-4.199300000000001
1988-11-01,1.7842999999999947
1988-12-01,8.647400000000005
1989-01-01,4.026600000000002
1989-02-01,-1.267700000000005
1989-03-01,-3.2626999999999953
1989-04-01,-8.146600000000007
1989-05-01,-1.3847999999999985
1989-06-01,4.725300000000004
1989-07-01,5.506900000000002
1989-08-01,1.0060000000000002
1989-09-01,-5.673700000000011
1989-10-01,-3.3970999999999947
1989-11-01,3.145799999999994
1989-12-01,14.922200000000004
1990-01-01,0.23700000000000898
1990-02-01,-7.11460000000001
1990-03-01,-3.9418999999999897
1990-04-01,-5.867800000000003
1990-05-01,-1.427500000000009
1990-06-01,5.5548
1990-07-01,5.1066
1990-08-01,0.48150000000001114
1990-09-01,-3.988900000000001
1990-10-01,-5.56880000000001
1990-11-01,1.1266999999999996
1990-12-01,9.0137
1991-01-01,8.2483
1991-02-01,-8.361800000000002
1991-03-01,-4.133999999999986
1991-04-01,-6.157800000000009
1991-05-01,1.643100000000004
1991-06-01,5.970500000000001
1991-07-01,5.1861999999999995
1991-08-01,-0.9295000000000044
1991-09-01,-5.509
1991-10-01,-4.782799999999995
1991-11-01,3.7021999999999906
1991-12-01,6.918500000000009
1992-01-01,5.730000000000004
1992-02-01,-5.061400000000006
1992-03-01,-5.593999999999994
1992-04-01,-4.829000000000008
1992-05-01,-2.4218999999999937
1992-06-01,3.9812999999999903
1992-07-01,6.212299999999999
1992-08-01,-0.9329999999999927
1992-09-01,-4.1480999999999995
1992-10-01,-3.2819999999999965
1992-11-01,4.414199999999994
1992-12-01,10.898899999999998
1993-01-01,3.3954000000000093
1993-02-01,-3.385400000000004
1993-03-01,-5.027100000000004
1993-04-01,-8.289699999999996
1993-05-01,-3.311700000000002
1993-06-01,6.540000000000006
1993-07-01,7.669899999999998
1993-08-01,-0.04529999999999745
1993-09-01,-7.346900000000005
1993-10-01,-4.882400000000004
1993-11-01,4.680999999999997
1993-12-01,9.69210000000001
1994-01-01,9.786299999999997
1994-02-01,-6.891900000000007
1994-03-01,-7.8115999999999985
1994-04-01,-8.1695
1994-05-01,-1.5645999999999987
1994-06-01,8.4769
1994-07-01,5.250200000000007
1994-08-01,-1.3758000000000123
1994-09-01,-6.121099999999998
1994-10-01,-4.371600000000001
1994-11-01,3.9355000000000047
1994-12-01,9.458299999999994
1995-01-01,7.549500000000009
1995-02-01,-4.9983
1995-03-01,-6.054699999999997
1995-04-01,-7.363100000000003
1995-05-01,-0.5371999999999986
1995-06-01,4.974499999999992
1995-07-01,7.577200000000005
1995-08-01,3.5105999999999966
1995-09-01,-10.896799999999999
1995-10-01,-4.736999999999995
1995-11-01,5.865899999999996
1995-12-01,11.035600000000002
1996-01-01,8.053399999999996
1996-02-01,-6.008499999999998
1996-03-01,-5.872600000000006
1996-04-01,-9.590499999999992
1996-05-01,-0.5297000000000054
1996-06-01,5.183499999999995
1996-07-01,3.97590000000001
1996-08-01,0.5831000000000017
1996-09-01,-7.271200000000007
1996-10-01,-4.463799999999992
1996-11-01,6.2934999999999945
1996-12-01,9.311700000000002
1997-01-01,7.875799999999998
1997-02-01,-8.569699999999997
1997-03-01,-6.680000000000007
1997-04-01,-6.784999999999997
1997-05-01,-2.2672000000000025
1997-06-01,5.8474000000000075
1997-07-01,8.572999999999993
1997-08-01,-0.6581000000000046
1997-09-01,-5.780899999999988
1997-10-01,-4.3870000000000005
1997-11-01,4.485599999999991
1997-12-01,9.93140000000001
1998-01-01,2.6674000000000007
1998-02-01,-6.882000000000005
1998-03-01,-1.2523000000000053
1998-04-01,-9.6828
1998-05-01,1.263300000000001
1998-06-01,8.320900000000009
1998-07-01,7.284899999999993
1998-08-01,-0.307699999999997
1998-09-01,-5.914200000000008
1998-10-01,-7.350399999999993
1998-11-01,1.3245000000000005
1998-12-01,10.127300000000005
1999-01-01,10.334799999999987
1999-02-01,-10.8155
1999-03-01,-0.436799999999991
1999-04-01,-10.120500000000007
1999-05-01,-1.0956999999999937
1999-06-01,8.356300000000005
1999-07-01,9.510999999999996
1999-08-01,-1.0581999999999994
1999-09-01,-9.07520000000001
1999-10-01,-6.524899999999988
1999-11-01,1.5511999999999944
1999-12-01,12.150800000000004
2000-01-01,7.607100000000003
2000-02-01,-7.856000000000009
2000-03-01,-6.083299999999994
2000-04-01,-6.580300000000008
2000-05-01,3.0117000000000047
2000-06-01,6.507000000000005
2000-07-01,4.897599999999997
2000-08-01,3.3218999999999994
2000-09-01,-8.5916
2000-10-01,-7.460400000000007
2000-11-01,4.795200000000008
2000-12-01,14.228300000000004
2001-01-01,6.552099999999996
2001-02-01,-11.767700000000005
2001-03-01,-4.274000000000001
2001-04-01,-9.774999999999991
2001-05-01,-0.3452000000000055
2001-06-01,7.764300000000006
2001-07-01,5.578800000000001
2001-08-01,3.4328000000000003
2001-09-01,-11.130700000000004
2001-10-01,-5.5291
2001-11-01,0.2417999999999978
2001-12-01,9.982100000000003
2002-01-01,9.831699999999998
2002-02-01,-7.684600000000003
2002-03-01,-1.9201999999999941
2002-04-01,-7.346800000000002
2002-05-01,-0.5392000000000081
2002-06-01,7.862100000000012
2002-07-01,9.070299999999989
2002-08-01,-0.7697999999999894
2002-09-01,-8.226500000000001
2002-10-01,-6.335400000000007
2002-11-01,1.6503000000000014
2002-12-01,12.056300000000007
2003-01-01,9.245099999999994
2003-02-01,-6.251499999999993
2003-03-01,-9.142700000000005
2003-04-01,-9.347300000000004
2003-05-01,0.42310000000000514
2003-06-01,5.5434999999999945
2003-07-01,10.988200000000006
2003-08-01,2.2135999999999996
2003-09-01,-11.414299999999997
2003-10-01,-6.334600000000009
2003-11-01,2.043599999999998
2003-12-01,14.764200000000002
2004-01-01,10.027699999999996
2004-02-01,-7.4452
2004-03-01,-10.614199999999997
2004-04-01,-8.548000000000002
2004-05-01,2.3041000000000054
2004-06-01,6.389499999999998
2004-07-01,6.196300000000008
2004-08-01,-1.5776000000000039
2004-09-01,-6.106700000000004
2004-10-01,-6.429100000000005
2004-11-01,2.0257000000000005
2004-12-01,15.907700000000006
2005-01-01,5.389200000000002
2005-02-01,-9.357799999999997
2005-03-01,-2.6769000000000034
2005-04-01,-12.365499999999997
2005-05-01,0.6886999999999972
2005-06-01,12.1751
2005-07-01,8.9268
2005-08-01,1.1718999999999937
2005-09-01,-10.277899999999988
2005-10-01,-9.246500000000012
2005-11-01,0.4532999999999987
2005-12-01,17.601100000000002
2006-01-01,-3.629899999999992
2006-02-01,-3.134200000000007
2006-03-01,-2.893900000000002
2006-04-01,-10.825499999999991
2006-05-01,2.497399999999999
2006-06-01,10.387199999999993
2006-07-01,10.427800000000005
2006-08-01,0.6109000000000009
2006-09-01,-15.631500000000003
2006-10-01,-5.353099999999998
2006-11-01,1.8766999999999996
2006-12-01,10.612499999999997
2007-01-01,8.884799999999998
2007-02-01,-0.2518000000000029
2007-03-01,-12.471699999999998
2007-04-01,-8.298000000000002
2007-05-01,1.2364000000000033
2007-06-01,8.8296
2007-07-01,6.572400000000002
2007-08-01,6.4694999999999965
2007-09-01,-12.454799999999992
2007-10-01,-8.448999999999998
2007-11-01,0.852800000000002
2007-12-01,12.700799999999987
2008-01-01,8.004700000000014
2008-02-01,-6.548300000000012
2008-03-01,-7.692999999999998
2008-04-01,-9.358099999999993
2008-05-01,0.2300999999999931
2008-06-01,12.542100000000005
2008-07-01,6.800899999999999
2008-08-01,-3.1385000000000076
2008-09-01,-9.737199999999987
2008-10-01,-6.669200000000004
2008-11-01,2.7501000000000033
2008-12-01,15.391999999999996
2009-01-01,7.3339
2009-02-01,-12.259500000000003
2009-03-01,-6.554500000000004
2009-04-01,-9.537599999999998
2009-05-01,-0.5831999999999908
2009-06-01,9.677699999999987
2009-07-01,6.51570000000001
2009-08-01,1.8109999999999928
2009-09-01,-10.7466
2009-10-01,-5.626599999999996
2009-11-01,0.07659999999999911
2009-12-01,21.102800000000002
2010-01-01,8.246399999999994
2010-02-01,-8.3677
2010-03-01,-12.225499999999997
2010-04-01,-11.902900000000002
2010-05-01,4.515500000000003
2010-06-01,13.4268
2010-07-01,8.529800000000009
2010-08-01,0.11259999999998627
2010-09-01,-12.727099999999993
2010-10-01,-11.106099999999998
2010-11-01,3.7073000000000036
2010-12-01,21.369199999999992
2011-01-01,5.128699999999995
2011-02-01,-12.067299999999989
2011-03-01,-8.183900000000008
2011-04-01,-9.674899999999994
2011-05-01,0.7270000000000039
2011-06-01,12.648499999999999
2011-07-01,11.829099999999997
2011-08-01,-1.1473000000000013
2011-09-01,-13.9679
2011-10-01,-9.111800000000002
2011-11-01,3.3917
2011-12-01,13.401899999999998
2012-01-01,4.44980000000001
2012-02-01,-8.369500000000002
2012-03-01,-9.833399999999997
2012-04-01,-5.87530000000001
2012-05-01,5.20320000000001
2012-06-01,8.325299999999999
2012-07-01,11.929299999999998
2012-08-01,-3.1732000000000085
2012-09-01,-13.042599999999993
2012-10-01,-6.495800000000003
2012-11-01,3.9577000000000027
2012-12-01,10.677400000000006
2013-01-01,10.084599999999995
2013-02-01,-8.658100000000005
2013-03-01,-3.7519999999999953
